,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
63,1510619084634800129,1510619084634800129,1648994630000.0,2022-04-03 21:03:50,+0700,,สัมภาษณ์คนที่เค้าช่วยแจกข้าวที่ดูแลคนไม่ให้ทะเลาะกันตรงนั้น เค้าบอกว่าคนไร้บ้านมีมากกว่าร้อยคน มานอนตรงริมถนนนี้แต่พอตี4ก็ต้องลุกต้องตื่นแยกย้าย เพราะเทศกิจจะมาไล่ทุกวัน ฝากถึงว่าที่ผู้ว่าคนใหม่ดูแลเรื่อง #คนไร้บ้าน ด้วยนะคะ เพราะรัฐบาลไม่สนใจคนพวกนี้มานานเกินไปละค่ะ #ผู้ว่ากทม  https://t.co/CmTiCSniv7,th,"['คนไร้บ้าน', 'ผู้ว่ากทม']",[],1458673191618957316,1458673191618957316,Thamboon888,#ข้าวกล่อง25บาท​ มีคิวว่างค่ะ #ยกเลิก112,7,21,https://twitter.com/Thamboon888/status/1510619084634800129,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510618958507896836/pu/img/n0K-6Qv02AO8Zsv4.jpg,False,33,0,167,,#ผู้ว่ากทม,,,,,,,[],,,,
64,1510600828255862785,1510600828255862785,1648990277000.0,2022-04-03 19:51:17,+0700,,คืนนี้ชวนคุยในสเปซเรื่อง SV Vote #ผู้ว่ากทม เลือกใครดี ประมาณ 3 ทุ่ม ท่านใดสะดวกเชิญครับ,th,['ผู้ว่ากทม'],[],1368572405845659648,1368572405845659648,StreetHero2020,Street​ Hero,7,19,https://twitter.com/StreetHero2020/status/1510600828255862785,[],[],0,,False,36,4,6,,#ผู้ว่ากทม,,,,,,,[],,,,
65,1510599915202052105,1510599915202052105,1648990060000.0,2022-04-03 19:47:40,+0700,,"พบมนุษย์​ที่แข่งแกร่งที่สุดในปฐพีในงานหนังสือ เขาถามข้าว่า ""ซื้อหนังสืออะไรมาครับ....?""  เมื่อชัชชาติเอ่ยชื่อหนังสือ ตัวหนังสือก็ลอยเข้าไปในหัวชัชชาติทันที💪❤️ #เบอร์8 #ผู้ว่ากทม  https://t.co/0FDqMNOxY1",th,"['เบอร์8', 'ผู้ว่ากทม']",[],91751970,91751970,Beer_Kanokwan,คีตญา - ร้านความกดอากาศต่ำ,7,19,https://twitter.com/Beer_Kanokwan/status/1510599915202052105,[],"['https://pbs.twimg.com/media/FPa6ms5aIAMwCFn.jpg', 'https://pbs.twimg.com/media/FPa6nLbaAAE3SIf.jpg']",1,https://pbs.twimg.com/media/FPa6ms5aIAMwCFn.jpg,False,20,2,7,,#ผู้ว่ากทม,,,,,,,[],,,,
66,1510597409054855174,1510516047933177857,1648989462000.0,2022-04-03 19:37:42,+0700,,@Bazophil คลิปนี้คือน่ารังเกียจมาก #อัศวิน สร้างความลำบากให้ปชชสุดๆ  #ผู้ว่ากทม,th,"['อัศวิน', 'ผู้ว่ากทม']",[],3244788507,3244788507,natlamborghini1,Austin Rose lll,7,19,https://twitter.com/natlamborghini1/status/1510597409054855174,[],[],0,,False,10,0,0,,#ผู้ว่ากทม,,,,,,,"[{'screen_name': 'Bazophil', 'name': 'Pro-freedom .lll. #StandwithUkriane ☮️', 'id': '70119061'}]",,,,
67,1510582126189871106,1510582126189871106,1648985818000.0,2022-04-03 18:36:58,+0700,,ต้องขอบคุณ​ลุงตู่​ ผู้ว่าอัศวิน​ ที่ทำคูคลองให้สะอาดขึ้น​ ปรับภูมิ​ทัศน์​ทาง้ดินริมคลอง​ เพิ่มพื้นที่สีเขียวให้คนได้ออกกำลังกาย​กันนะครับ​ #ผู้ว่ากทม #ไม่เลือกคนสนับสนุนพวกเผาบ้านเผาเมือง​ #ไม่เลือกคนของแม้ว  https://t.co/M2aSub7B9k,th,"['ผู้ว่ากทม', 'ไม่เลือกคนสนับสนุนพวกเผาบ้านเผาเมือง', 'ไม่เลือกคนของแม้ว']",[],1223854434368667648,1223854434368667648,Shi_147,สลิ่มปกป้อง​สถาบัน​🇹🇭👑,7,18,https://twitter.com/Shi_147/status/1510582126189871106,[],['https://pbs.twimg.com/media/FPaqcCaaMAU2XWS.jpg'],1,https://pbs.twimg.com/media/FPaqcCaaMAU2XWS.jpg,False,44,1,14,,#ผู้ว่ากทม,,,,,,,[],,,,
68,1510553409858183169,1510553409858183169,1648978972000.0,2022-04-03 16:42:52,+0700,,"'ชัชชาติ' บุกมางานหนังสือ เยี่ยมบูธขายหนังสือ ""คิดแล้ว, คิดอีก : Think Again"" ของ Adam Grant นักจิตวิทยาชื่อดัง  หนังสือเล่มนี้ 'ชัชชาติ' เขียนคำนิยมไว้ ""Think Again จะเป็นเครื่องมือสำคัญที่สุดที่ทำให้ตัวเราเอง สังคม และประเทศปรับตัวให้เข้ากับความเปลี่ยนแปลงอันรุนแรง"" #ผู้ว่ากทม.  https://t.co/T21ZbYu5Px",th,['ผู้ว่ากทม'],[],213884487,213884487,Tinnakorn_C,ทินกร เชาวน์ชื่น,7,16,https://twitter.com/Tinnakorn_C/status/1510553409858183169,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510553326907432962/pu/img/dvPO8gEYctLM7d6b.jpg,False,35,0,70,,#ผู้ว่ากทม,,,,,,,[],,,,
69,1510542152635662338,1510542152635662338,1648976288000.0,2022-04-03 15:58:08,+0700,,'ชัชชาติ' เต็ง 1อย่างแข็งแกร่ง โพล มธ. ชี้ 3 ครั้ง - 'สุชัชวีร์ ' เต็ง 2 - 'อัศวิน' เริ่มเบียด 'วิโรจน์' #VoiceOnline   #ชัชชาติ #ผู้ว่ากทม #สุชัชวีร์ #วิโรจน์   https://t.co/uOPmhonZSm,th,"['voiceonline', 'ชัชชาติ', 'ผู้ว่ากทม', 'สุชัชวีร์', 'วิโรจน์']",[],53864669,53864669,VoiceTVOfficial,Voice TV,7,15,https://twitter.com/VoiceTVOfficial/status/1510542152635662338,['https://www.voicetv.co.th/read/r_Qy68v_U'],[],0,,False,51,2,15,,#ผู้ว่ากทม,,,,,,,[],,,,
70,1510533503280377857,1510533503280377857,1648974226000.0,2022-04-03 15:23:46,+0700,,โพลจากศูนย์ มธ. ชี้ 3 ครั้ง 'ชัชชาติ' ยังคงครองความนิยมเต็ง 1 อย่างแข็งแกร่ง ในศึกชิงผู้ว่าฯ กทม.  ด้าน 'สุชัชวีร์' เต็ง 2 'วิโรจน์' สูสี 'อัศวิน' ขณะที่กลุ่มที่ยังไม่ตัดสินใจจะเทให้ใครมีมากถึง 17.5%  #VoiceOnline #ผู้ว่ากทม #ชัชชาติ #ชัช8าติ #สุชัชวีร์ #วิโรจน์ #อัศวิน  https://t.co/9wgE5fgLLi,th,"['voiceonline', 'ผู้ว่ากทม', 'ชัชชาติ', 'ชัช8าติ', 'สุชัชวีร์', 'วิโรจน์', 'อัศวิน']",[],53864669,53864669,VoiceTVOfficial,Voice TV,7,15,https://twitter.com/VoiceTVOfficial/status/1510533503280377857,[],['https://pbs.twimg.com/media/FPZ-EADacAYClPt.jpg'],1,https://pbs.twimg.com/media/FPZ-EADacAYClPt.jpg,False,233,23,119,,#ผู้ว่ากทม,,,,,,,[],,,,
71,1510505158379450369,1510505158379450369,1648967468000.0,2022-04-03 13:31:08,+0700,,ให้คะแนนจากการ แสดงวิสัยทัศน์ #ผู้ว่ากรุงเทพ ในรายการนี้  - ชัชชาติ &gt; 10/10 (ไม่อวยยอมรับในความแข็งแกร่ง) - วิโรจน์ &gt; 8.5/10 - เอ้ &gt; 7/10 - รสนา &gt; 7/10(ฟ้าทะลายโจร แต่ เขาพูดเรื่องคอรัปชั่นดี) - สกลทรี &gt; 7.5/10 #ผู้ว่ากทม #ผู้ว่าฯกทม   ไม่ใช่%ว่าใครจะได้นะ เพราะ มีปัจจัยอื่นๆ,th,"['ผู้ว่ากรุงเทพ', 'ผู้ว่ากทม', 'ผู้ว่าฯกทม']",[],1542865891,1542865891,b_B1B2B3,B1 |||,7,13,https://twitter.com/b_B1B2B3/status/1510505158379450369,[],[],0,,False,7,2,6,https://twitter.com/b_B1B2B3/status/1510185617694814208,#ผู้ว่ากทม,,,,,,,[],,,,
72,1510475996104826882,1510475996104826882,1648960515000.0,2022-04-03 11:35:15,+0700,,ลีลาเต้นโชว์   “ชัชชาติ สิทธิพันธุ์” ผู้สมัคร #ผู้ว่ากทม หมายเลข 8 เปิดตัวรถ EV ที่ใช้ในการหาเสียงพร้อมกับเต้นโชว์ในเพลงใหม่  #ชัชชาติ บอกด้วยว่า ตั้งแต่ศึกษาการใช้รถไฟฟ้าในการหาเสียง ยอมรับว่าการใช้รถ EV ไม่ใช่เรื่องง่าย หากมีโอกาสเข้าไปบริหาร จะพยายามผลักดัน  #Ch3ThailandNews  https://t.co/0g9eGA9apv,th,"['ผู้ว่ากทม', 'ชัชชาติ', 'ch3thailandnews']",[],1189439702970990592,1189439702970990592,Thunyawatsu,Thunyawatsu,7,11,https://twitter.com/Thunyawatsu/status/1510475996104826882,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510475958079287297/pu/img/Q1AtgV5rLg-xacx8.jpg,False,10,0,44,,#ผู้ว่ากทม,,,,,,,[],,,,
73,1510273378795819010,1510273378795819010,1648912207000.0,2022-04-02 22:10:07,+0700,,ช่วงที่ยังไม่ชัดเจนเรื่องเลือกตั้ง พี่เอ้คือยิงแอดโหดมาก รถเมล์ รถไฟฟ้า ป้ายทั่วเมือง ไหนจะไวรัลไอน์สไตน์ แต่มาถึงตอนนี้ เกือบจะโค้งสุดท้าย แอบหายอยู่นะ ชัชชาติมาแรงมาก วิโรจน์ก็ตามมาติดๆ สกลธีก็ไวรัลจากการชูสามนิ้ว อัศวินโดนด่าเยอะแต่ก็ถือว่ามีคนพูดถึง พี่เอ้หายเว่อ #ผู้ว่ากทม,th,['ผู้ว่ากทม'],[],1048959251052261377,1048959251052261377,Kmaf616,แฟ้มโจแฟ้มใจ 😸🐻🐸,6,22,https://twitter.com/Kmaf616/status/1510273378795819010,[],[],0,,False,11,0,28,,#ผู้ว่ากทม,,,,,,,[],,,,
74,1510262164632010760,1510262164632010760,1648909534000.0,2022-04-02 21:25:34,+0700,,ถ้านี่เป็นคนกทม​ #ชัชชาติ ก็คือเบอร์​ในใจละ1 ที่อยากเลือกเขามาลองดู​กันสักครั้ง​ ประโยคนึงลอยมาในหัว​ ​'ลองมั้ย​ ลองมาเรียนรู้​กัน​ ยังไม่ต้องชอบมากก็ได้แค่ลองเปิดใจให้กันก็พอ'55555​มาได้ไงวะ แต่ลองมั้ยคนกทม​ เนี่ยอย่างชอบ​  #ผู้ว่ากทม  https://t.co/IRvnr5JGvV,th,"['ชัชชาติ', 'ผู้ว่ากทม']",[],3238599475,3238599475,gng_jrp,Def. 1st ep ‘Love.’,6,21,https://twitter.com/gng_jrp/status/1510262164632010760,[],"['https://pbs.twimg.com/media/FPWHbojaQAE9JAQ.jpg', 'https://pbs.twimg.com/media/FPWHbzpagAQsLJC.jpg']",1,https://pbs.twimg.com/media/FPWHbojaQAE9JAQ.jpg,False,16,0,15,,#ผู้ว่ากทม,,,,,,,[],,,,
75,1510261789359247371,1510261789359247371,1648909444000.0,2022-04-02 21:24:04,+0700,,พรรคส้มอุตส่าห์ปีนไปติดป้ายสูงๆให้พ้นหัวคนเดินถนน ก็ยังมีคนปีนตามไปทำลายป้าย  #ผู้ว่ากทม #ก้าวไกล  https://t.co/0gqU9aq25H,th,"['ผู้ว่ากทม', 'ก้าวไกล']",[],1263134519353241600,1263134519353241600,PNSNTK,NNIM #ยกเลิก112,6,21,https://twitter.com/PNSNTK/status/1510261789359247371,[],"['https://pbs.twimg.com/media/FPWHFtwagAc2fvv.jpg', 'https://pbs.twimg.com/media/FPWHFtyacAY1qEI.jpg']",1,https://pbs.twimg.com/media/FPWHFtwagAc2fvv.jpg,False,654,38,1611,,#ผู้ว่ากทม,,,,,,,[],,,,
76,1510257260404314118,1510257260404314118,1648908364000.0,2022-04-02 21:06:04,+0700,,รสนาประกาศกร้าว ไม่ฉีดวัคซีน เชื่อมั่นฟ้าทะลายโจร ตรวจATKผลเป็นลบตลอด  #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม #รสนา #ผู้ว่ากรุงเทพ  https://t.co/BrMIZIBRPL,th,"['ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม', 'รสนา', 'ผู้ว่ากรุงเทพ']",[],1487302333344415748,1487302333344415748,sikhi27618125,ไข่ขี้เกียจ ขยี้ข่าว,6,21,https://twitter.com/sikhi27618125/status/1510257260404314118,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1510257201088430083/pu/img/aLTeHsg6HoJRXk7_.jpg,False,806,65,5168,,#ผู้ว่ากทม,,,,,,,[],,,,
77,1510251015043710976,1510251015043710976,1648906875000.0,2022-04-02 20:41:15,+0700,,#ผู้ว่ากทม  https://t.co/e7jAEx9G6G,und,['ผู้ว่ากทม'],[],955790740159832064,955790740159832064,AnusornOfficial,อนุสรณ์ เอี่ยมสะอาด,6,20,https://twitter.com/AnusornOfficial/status/1510251015043710976,[],['https://pbs.twimg.com/media/FPV9SkaaIAYgzGK.jpg'],1,https://pbs.twimg.com/media/FPV9SkaaIAYgzGK.jpg,False,461,4,87,,#ผู้ว่ากทม,,,,,,,[],,,,
78,1510214899279929351,1510214899279929351,1648898265000.0,2022-04-02 18:17:45,+0700,,"""วิโรจน์"" มองติดโพลอันดับ 2 เลือกตั้งผู้ว่าฯ เป็นภาพสะท้อนความจริงคนกรุง  #ก้าวไกล #ผู้ว่ากทม #เลือกตั้ง #ข่าวการเมือง #ข่าววันนี้ #NationOnline   https://t.co/rLHJH9LQUn",th,"['ก้าวไกล', 'ผู้ว่ากทม', 'เลือกตั้ง', 'ข่าวการเมือง', 'ข่าววันนี้', 'nationonline']",[],50916567,50916567,NationTV22,NationTV22,6,18,https://twitter.com/NationTV22/status/1510214899279929351,['https://www.nationtv.tv/news/378868871'],[],0,,False,9,0,7,,#ผู้ว่ากทม,,,,,,,[],,,,
79,1510197265767727107,1510197265767727107,1648894060000.0,2022-04-02 17:07:40,+0700,,อีกเหตุผลที่น่าเลือกวิโรจน์ คือ มีทีมสมาชิกสภากรุงเทพฯ ซึ่งมีหน้าที่แก้ไขบัญญัติกรุงเทพฯ ทำให้วิโรจน์ทำงานง่ายขึ้น และส.ก.ก้าวไกลทุกคนพร้อมสนับสนุนนโยบายวิโรจน์ เกือบทุกคนลงพื้นที่ในกทมมาหลายเดือน เก็บข้อมูลในชุมชน เก็บข้อมูลปัญหาต่างๆ  #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม  #วิโรจน์,th,"['ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม', 'วิโรจน์']",[],1387441563727392772,1387441563727392772,TeamOrangeParty,TeamOrange,6,17,https://twitter.com/TeamOrangeParty/status/1510197265767727107,[],[],0,,False,180,7,109,,#ผู้ว่ากทม,,,,,,,[],,,,
80,1510185617694814208,1510185617694814208,1648891283000.0,2022-04-02 16:21:23,+0700,,"สรุปจากที่ฟังใน1ทวิต - ชัชชาติ &gt; แข็งแกร่ง - วิโรจน์ &gt; ชนเพื่อคน กทม. - เอ้ &gt; ปชป.อ่ะเนอะ ดูทฤษฏี - รสนา &gt; ฟ้าทะลายโจร - สกลทรี &gt; ลูกน้องผู้ว่า #ผู้ว่ากทม #ผู้ว่ากรุงเทพ   👉🏼 ศึกแรก ประชันวิสัยทัศน์ ""ว่าที่ผู้ว่าฯ กทม."" : ตอบโจทย์ (1 เม.ย. 65)  https://t.co/Lyp0bXxkme  https://t.co/aEYI5wizHj",th,"['ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ']",[],1542865891,1542865891,b_B1B2B3,B1 |||,6,16,https://twitter.com/b_B1B2B3/status/1510185617694814208,['https://youtu.be/c16t4Sy20lU'],['https://pbs.twimg.com/media/FPVBz-RakAA8Sob.jpg'],1,https://pbs.twimg.com/media/FPVBz-RakAA8Sob.jpg,False,9,0,9,,#ผู้ว่ากทม,,,,,,,[],,,,
81,1510162596841676801,1510162596841676801,1648885795000.0,2022-04-02 14:49:55,+0700,,"ยกที่ 3 ""ป้ายของฉัน (ภาคต่อ)"" จากที่เสมอในยกที่ 2, มายกนี้ ทีมคุณชัชชาติชนะครับ เหตุผล: ทีม 1 ""ป้ายกูจะติด*"" สู้ทีม 8 ""ป้ายคิดก่อนติด"" ไม่ได้ บ่งบอกคุณภาพทีมงาน (และ ตัวผู้สมัคร บางส่วน) *สติ๊กเกอร์แบบนี้ น่าจะแกะ ทำความสะอาดยาก #ชัชชาติ #ชัช8าติ #ผู้ว่ากทม #ผู้ว่าฯกทม  https://t.co/3uhpHqwoOk",th,"['ชัชชาติ', 'ชัช8าติ', 'ผู้ว่ากทม', 'ผู้ว่าฯกทม']",[],1130774995,1130774995,xiaopanxa,คลุกวงนอก,6,14,https://twitter.com/xiaopanxa/status/1510162596841676801,[],"['https://pbs.twimg.com/media/FPUs3_NVIAEA05b.jpg', 'https://pbs.twimg.com/media/FPUs4OqVcAEjGZE.jpg']",1,https://pbs.twimg.com/media/FPUs3_NVIAEA05b.jpg,False,7,0,8,,#ผู้ว่ากทม,,,,,,,[],,,,
82,1510152856506097665,1510152856506097665,1648883472000.0,2022-04-02 14:11:12,+0700,,ให้เข้ากับบรรยากาศเลือกตั้งผู้ว่ากทม. ได้มีการวิเคราะห์ดวงชะตาของ 3 ตัวเต็ง มีข้อดีข้อเสียอย่างไร และจะหนุนให้ได้ชัยชนะในศึกครั้งนี้หรือไม่  #เลือกตั้งผู้ว่ากทม. #ผู้ว่ากทม. #เลือกตั้งผู้ว่ากทม2565  https://t.co/xkFKy77koZ,th,"['เลือกตั้งผู้ว่ากทม', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม2565']",[],86899675,86899675,Thairath_News,Thairath_News,6,14,https://twitter.com/Thairath_News/status/1510152856506097665,['https://www.thairath.co.th/scoop/theissue/2358277'],[],0,,False,19,2,3,,#ผู้ว่ากทม,,,,,,,[],,,,
83,1510152015418048519,1510152015418048519,1648883272000.0,2022-04-02 14:07:52,+0700,,สนับสนุนเลือกชัชชาติมาทำกรุงเทพฯให้เป็นเมืองน่าอยู่จำไว้เบอร์ 8 เท่านั้น #ชัชชาติ #เบอร์8 #เลือกตั้งกรุงเทพ #ผู้ว่ากทม #ผู้ว่ากรุงเทพ #ชัช8าติ #เลือกตั้งผู้ว่ากทม #เลือกตั้งผู้ว่ากทม65 #เลือกตั้งผู้ว่า  https://t.co/SieWCBOHeE,th,"['ชัชชาติ', 'เบอร์8', 'เลือกตั้งกรุงเทพ', 'ผู้ว่ากทม', 'ผู้ว่ากรุงเทพ', 'ชัช8าติ', 'เลือกตั้งผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม65', 'เลือกตั้งผู้ว่า']",[],1405175678010499072,1405175678010499072,HatyaiTrainer,NK H,6,14,https://twitter.com/HatyaiTrainer/status/1510152015418048519,[],['https://pbs.twimg.com/media/FPUjQTnUcAE97vB.jpg'],1,https://pbs.twimg.com/media/FPUjQTnUcAE97vB.jpg,False,15,2,6,,#ผู้ว่ากทม,,,,,,,[],,,,
84,1510078204467298307,1510078204467298307,1648865674000.0,2022-04-02 09:14:34,+0700,,🤔🤔😀 #ผู้ว่ากทม,und,['ผู้ว่ากทม'],[],1448619974918959108,1448619974918959108,NLing29340458,N Ling,6,09,https://twitter.com/NLing29340458/status/1510078204467298307,[],[],0,,False,5,0,0,https://twitter.com/jitkasame/status/1509895258301415430,#ผู้ว่ากทม,,,,,,,[],,,,
85,1510057860423553027,1510057860423553027,1648860824000.0,2022-04-02 07:53:44,+0700,,ตรูควรจะเลือกพวกเค้าไหม... ไหนว่าจะทำให้คน​ #กรุงเทพ มีชีวิตดี้ดีขึ้น... แค่ติด​ #ป้ายหาเสียง ยังทำให้ชีวิตตรูลำบากขึ้น​ แล้วตรูควรจะเลือกท่านท่านเหล่านี้มาเป็น​ #ผู้ว่ากทม เหรอ... เดินสลับฟันปลาไป  https://t.co/NBcZmOwnpo,th,"['กรุงเทพ', 'ป้ายหาเสียง', 'ผู้ว่ากทม']",[],85080781,85080781,SasiSasi_Ning,ยืนงงในดงเผือก,6,07,https://twitter.com/SasiSasi_Ning/status/1510057860423553027,[],['https://pbs.twimg.com/media/FPTNntEVgAAzOEY.jpg'],1,https://pbs.twimg.com/media/FPTNntEVgAAzOEY.jpg,False,7,1,6,,#ผู้ว่ากทม,,,,,,,[],,,,
86,1509950207890706432,1509950207890706432,1648835157000.0,2022-04-02 00:45:57,+0700,,"นโยบาย ""เส้นเลือดฝอย"" ของชัชชาติให้ความสำคัญกับทางเท้าที่ปลอดภัยสำหรับการใช้ชีวิต ออกแบบเมืองคำนึงถึง Universal design   #ชัชชาติ  #ผู้ว่ากทม  https://t.co/7iiteCDMAL",th,"['ชัชชาติ', 'ผู้ว่ากทม']",[],961328715790626816,961328715790626816,arnameraiwa,Name,6,00,https://twitter.com/arnameraiwa/status/1509950207890706432,[],"['https://pbs.twimg.com/media/FPRrtQ5agAc4_xE.jpg', 'https://pbs.twimg.com/media/FPRrtRCaQAEnCqt.jpg', 'https://pbs.twimg.com/media/FPRrtRnaMAADCUC.jpg']",1,https://pbs.twimg.com/media/FPRrtQ5agAc4_xE.jpg,False,22,0,34,,#ผู้ว่ากทม,,,,,,,[],,,,
87,1509933939414437888,1509933939414437888,1648831279000.0,2022-04-01 23:41:19,+0700,,อย่างชอบ #ชัชชาติ คูมพ่อต้องมี energy แบบนี้เปล่งประกายออกมาเป็นระยะๆนะคะ FC ปรารถนา   ยุคนี้มันโหดร้าย ตัวเอกต้องสู้คน🥷  “เราถือว่าเราเป็นความหวังของคนกรุงเทพ ไม่ได้เป็นผู้นำของความขัดแย้ง”  👉1ภาพตัดกำลังไป3;ผู้ว่า&amp;รองเก่า+ผู้สมัครจากสีฟ้า 👉1ประโยคตัดกำลังสีส้ม  #ผู้ว่ากทม  https://t.co/ubaQOsjZPn,th,"['ชัชชาติ', 'ผู้ว่ากทม']",[],2944197248,2944197248,DrBorisutH,Dr Borisut Hanpanich,5,23,https://twitter.com/DrBorisutH/status/1509933939414437888,[],['https://pbs.twimg.com/media/FPRc6amaAAEvn24.jpg'],1,https://pbs.twimg.com/media/FPRc6amaAAEvn24.jpg,False,19,2,5,,#ผู้ว่ากทม,,,,,,,[],,,,
88,1509902294049243142,1509902294049243142,1648823734000.0,2022-04-01 21:35:34,+0700,,ยกตัวอย่างผลงาน1ชิ้น ที่คุณภูมิใจและทำสำเร็จเพื่อ พิสูจน์ว่าคุณเป็นผู้ว่า กทมฯได้ Cr.thaipbs #วิโรจน์ #ทีมวิโรจน์ #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม    https://t.co/qIORxGfVxW  https://t.co/RHhGlb4Rgu,th,"['วิโรจน์', 'ทีมวิโรจน์', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม']",[],415530952,415530952,kaSuSwaterDee,กาสัสน้ำดี,5,21,https://twitter.com/kaSuSwaterDee/status/1509902294049243142,['https://youtu.be/c16t4Sy20lU'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509902208011505668/pu/img/bT_qrOJ5pxol4VRa.jpg,False,6,0,2,,#ผู้ว่ากทม,,,,,,,[],,,,
89,1509898662532743169,1509898662532743169,1648822868000.0,2022-04-01 21:21:08,+0700,,ลุงอัศ น่าจะให้ลูกชายสุดหล่อ-คุณเอิร์ท มาเป็นแอดมินให้นะคะ อยากเห็นวิสัยทัศน์ของคนรุ่นใหม่หัวใจรัก กทม.ดูบ้างค่ะ😊 หรือจะยืม io ประจำตัวลุงตู่เจ้าของเทรดนี้ไปเป็นแอดให้ก็ได้นะคะ😜😁😂 #ผู้ว่ากทม #ทีมลุงตู่,th,"['ผู้ว่ากทม', 'ทีมลุงตู่']",[],1135887200,1135887200,Kea_New,K. Sakhulhong 💛🇹🇭💛,5,21,https://twitter.com/Kea_New/status/1509898662532743169,[],[],0,,False,5,1,3,https://twitter.com/GiJOE2538/status/1509895898540949505,#ผู้ว่ากทม,,,,,,,[],,,,
90,1509895553806905345,1509895553806905345,1648822127000.0,2022-04-01 21:08:47,+0700,,หากได้เป็นผู้ว่ากทมฯ หนึ่งร้อยวันแรกจะทำอะไร Cr.thaipbs #วิโรจน์ #ทีมวิโรจน์ #ผู้ว่ากทม #เลือกตั้งผู้ว่ากทม    https://t.co/qIORxGfVxW  https://t.co/SMhM9jJwBv,th,"['วิโรจน์', 'ทีมวิโรจน์', 'ผู้ว่ากทม', 'เลือกตั้งผู้ว่ากทม']",[],415530952,415530952,kaSuSwaterDee,กาสัสน้ำดี,5,21,https://twitter.com/kaSuSwaterDee/status/1509895553806905345,['https://youtu.be/c16t4Sy20lU'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509895445400928259/pu/img/MIlZHyPiK0a_IO2A.jpg,False,30,3,32,,#ผู้ว่ากทม,,,,,,,[],,,,
91,1509895258301415430,1509895258301415430,1648822056000.0,2022-04-01 21:07:36,+0700,,อ.ชัชชาติ เป็น รมว คมนาคม ในรัฐบาลที่มีเสียงในสภามากล้น แต่กลับสร้างรถไฟฟ้าน้อยมากจนแทบไม่มีเลย #ผู้ว่ากทม,th,['ผู้ว่ากทม'],[],50001279,50001279,jitkasame,Ar-jan Rang,5,21,https://twitter.com/jitkasame/status/1509895258301415430,[],[],0,,False,682,23,227,,#ผู้ว่ากทม,,,,,,,[],,,,
92,1509891145123647493,1509891145123647493,1648821076000.0,2022-04-01 20:51:16,+0700,,ศ.เอ้ยังเก็บฟอร์มอยู่ อ.ชัชชาติปล่อยหมัดก่อนแต่วืดชกลมไปหมด บอกจะสร้างเมืองน่าอยู่ มันเลื่อนลอยนามธรรมมากๆ ครับ บอกเลยดีกว่าเป็นเรื่องๆ  #ผู้ว่ากทม,th,['ผู้ว่ากทม'],[],50001279,50001279,jitkasame,Ar-jan Rang,5,20,https://twitter.com/jitkasame/status/1509891145123647493,[],[],0,,False,22,0,3,,#ผู้ว่ากทม,,,,,,,[],,,,
93,1509889178565165056,1509889178565165056,1648820607000.0,2022-04-01 20:43:27,+0700,,ฟังรสนาดีเบต #ผู้ว่ากทม แล้วกูปวดหัวเลยว่ะ ถ้าเริ่มจากไม่เน้นให้ฉีดวัคซีน แล้วให้กินฟ้าทลายโจร กูกุมขมับ คือถ้าได้คนแบบนี้มาบริหารแล้วตั้งต้นจากไม่ฉีดวัคซีน เน้นกินฟ้าทลายโจร ไม่พึ่งต่างชาติ เหี้ยเลย คือฉีดไม่ฉีดเป็นสิทธิ์แต่ถ้ามึงเริ่มแบบนี้ แปลว่าวิสัยทัศน์ในการจัดหาวัคซีนเป็น0,th,['ผู้ว่ากทม'],[],122023785,122023785,nookniik,`쑴이수미 | พัคซูมิ 숨~♡,5,20,https://twitter.com/nookniik/status/1509889178565165056,[],[],0,,False,96,3,73,,#ผู้ว่ากทม,,,,,,,[],,,,
